user_id,business_id,stars
2nvoSvOs6lSbmYnisvo2fw,hIUKufhwR6Ifn7bi0-phLA,5.0
MEZircit9fcbOQ2S_85jKQ,JZwPJyoJnqlfjCsrnSUmNw,4.0
_PjyLyv3YbVFOXwhXuF8kQ,mBzL2_AKRD5TFQwMA6Itdg,5.0
jZ1ziwykb5EEla5y4D5Ozg,-WVF5DKZeEWlMK8Cucto-A,4.0
38aXgF7BOxjeLFeBEJ5rUw,V2oe1HVgNK0He9Mf3Q17AA,5.0
SaiLEuDVmP62l8oNSl5XQg,q3YnYPjLuBGRDi_59yTC5g,5.0
mAUIuEj03rXXuhcHPV9TbQ,uQdk6xm0TE4qji48yysRDA,2.0
1_ejvGNh3ErL6muPH5Dl6w,XO9oHMxyT0fklifbmED5LQ,4.0
VehPPTKsJ4dwmHZj94duMA,XZbuPXdyA0ZtTu3AzqtQhg,5.0
vhn1kAld_SYmerdUNHyKQg,bsrj9_hFAql3dlSf244zpg,5.0
yiLiYYg6MM7Pmuo6jPY4Nw,uG0yvj2JWfCf0eaIgxcwXQ,5.0
3p_FOaMpQhRdSZvYTlgfJg,zaz2lcLxYX7jNwXRGl8h_g,1.0
HLaSqQMDVvlcFPGJL_kGCA,8R2Gm4lsS90JG9jIYHlfeg,1.0
NDZvyYHTUWWu-kqgQzzDGQ,Zd1Z8Q8uKdmQyjPEzSjS7Q,5.0
s5BG_ObtewqCCVfCWiPk_g,-FtngCwHCD2tRlH8jpj_Ag,5.0
mhvRUHpGDqASGKOfeCu1QQ,uuGlYAIvYAX1q1KhpY6dtA,5.0
WacvBAPmuQLzckxnq67FbA,Ha_3Kyq7ka0X3Qi5-skCQw,3.0
tYnbw419U2Lfzwn_ytrNuA,_xOeoXfPUQTNlUAhXl32ug,1.0
DPitNu466172os6m0Yri1Q,RdK6dhy4lOb2taNp-WrHjQ,3.0
qRWzBX1q07ZuPgaTXB_4JA,QzuamBC7eQx8oHlg6n_qIA,5.0
AKpKCNFmagy92lnnmDHGWw,1aVbXH_4uQCTQU7HfGmyow,5.0
3RKdyZNgbZZUIjslqXWhZA,S-Hksc_Hh_dMEbiTWDnblQ,2.0
z4Fxr2GhzxpHvkZyekZAOA,lH1WyBjyrIlWjYvKmaKctg,1.0
wxRVZowoEoy7kscvU-FX-w,u-SvRRAfYgpbXZRfQgcTzA,4.0
oAUzPK5fC75C2A0hZakvrA,9p-cpmHaga-EXyc6ZzYCcQ,5.0
vxf427mKFMUxpfbHCvv6ig,4POPYEONJpkfhWOMx_PyGg,2.0
6tlC85J2zsHpnrtHp3qX6Q,vbUABNAQI2iwN7v0xSqG9g,3.0
19GV-9KP8fCkDi0kUUSYjw,6kkxRV8H9SQLybj0xnEbMw,4.0
gj7dwFiadFO5gyrH8c7QdQ,8k62wYhDVq1-652YbJi5eg,3.0
DBD3NB1ecSF5_OJNsXjK_w,vHt0CSynqesXox-9nBj7uA,1.0
Yximlvn0cfb3yVDaLuXDxw,VHsNB3pdGVcRgs6C3jt6Zg,5.0
YpGt3hdq5adPlEFn9fQ2Zw,Wsb_rH2xNmMOdmzyb7eB7w,4.0
-au58wpCb4oX-_N-tKjonA,D6xj8xnc-R7Y2y18isc0-A,1.0
S174fBtIcnQFGH8Ngo861g,eNFubUPJR7yIQah-NxZN_g,4.0
mE1s4m1_vaVPY-pMu7gHvw,V2oe1HVgNK0He9Mf3Q17AA,5.0
7GPNBO496aecrjJfW6UWtg,_BnBjRMt5Ba-TAv07r3fyw,4.0
f02-cOUypTfU-_rWu2NaWQ,OK0ba4X5seibH8oMWh4bhw,3.0
kNL4SpfIdMC8GywGayDEOw,tOhRQqiupLyJdBJVQMGOEQ,4.0
vtJNNmRxWwM8MSULUSAdSw,OjnRf8yDGEBCoUDdchSViw,3.0
lVbPEaNUxFjwUydjentrYw,hr0vxeTzlHx6fTpSSmu2AA,5.0
VrMaL32wWNed_DjOcsO3Ng,GtQPbazps0jt7_cJghfmsA,2.0
6Q0QWRMJE5Yo47tn7pAaYA,RNi6tW22UMgHwWLAb0mYdA,5.0
BOmBm4j0r2JPqi6V6swazg,w7DEm_2Gj_xF0qeRdbZn3A,4.0
VU2lpEyNSp16Gk8Ujrkiqw,rLTa-PztQLafDf70aKrNOA,1.0
Uwlm6u10dSFvYSpppbehAg,rcaPajgKOJC2vo_l3xa42A,5.0
sF9R5Ac6kEauAswt7UVyiw,2IbXNp96PAZzjpzytN9vVg,5.0
h69CQvbyAD7JVOc5VPz0_g,JTXqPkssRG-3rlrh_uMcYQ,3.0
DF3pL8EatKCBfsF0ok1qYw,3eexaenBq8HvkTiYjVl3Pg,2.0
yzF_-JtpMVPqM-TnYtQs-g,5gl2GLgimBz1-Q-uXji_Rw,5.0
9rMg4ePrSLCqvzebAlUStQ,02BXFKzu1rgaYulNGYvi6g,4.0
SQKRGzDa7qd8qHb13Z2-Hg,F4kjKxXXyn3e-BYVb1mWcg,4.0
01s7LU3GsNVUR9vPAoj7Lw,u_-PMjrCpr9EBRmLSWCEHQ,5.0
tKvfjPB2p5k6xNN-18HYgQ,0ebavvJVXAzKKQ8C9cOt6g,5.0
TndfGJ453B0BHodvYvYjVw,eaNenRk_liZBERFFLCXqqQ,3.0
jGKMAlMNbgonyeZBdqMpEg,1aVbXH_4uQCTQU7HfGmyow,5.0
tIFWjDotktTv8vbs5gFQ-A,7HrCELR6uv2HkgL7aT_hcQ,3.0
L8P5OWO1Jh4B2HLa1Fnbng,5eV8oUGdBXylwB7HeaDFOA,4.0
rhE4gLtM0gb3XLwSz6HPCw,16Md-YQqxnSVKgrnL_yx5g,2.0
Zof5LevynuBuY00HNbbhlA,9H6crpi5M05v7Eny-KV8AA,1.0
dvdWONDt4KbcbKcJtKDL9A,KfuNW67ZM3jegHT4txnHbg,5.0
e06pyeueHwJNVZJBKQ67uA,qdtfcYMROGZVvYcE9F23yg,5.0
3Rq5WmYhLVwgSkzWy1UG-A,taXKuFldSoerm9SXrckh_w,5.0
yj8qKmj-6PeWa-G2191Jkw,_4Gpn_NIM94D9OFucgfaJQ,5.0
I143qmTjREqTwAVWVsB6sw,EfAqol3tWckyNrBMIooJmg,1.0
QVmfEMLckTVy1gTjYDtZUA,CXxJkD62XtDrt3pRYNDspg,3.0
1KJ_2hP6dDiCCOSUrx6i8Q,HtctU6CwYrKN3r2SL259EA,4.0
kT81WNa7DlteWSuEruuI0g,gc_GGat7TgNCmrgc4nVOgw,2.0
5sc03tSvJ10EhK-JGKhdZw,7z2x16M7IuG8KPfMsyVrKA,5.0
MGxxhpyVCqUI696GfH48iw,Ok9vikKusbG_Ue9pJf6s3Q,5.0
FLuZBFZVoh-lWhBd3S3i0w,7z2x16M7IuG8KPfMsyVrKA,3.0
HZ9ep6UdCW0TmTTAfjzYxg,5A_sjC9ULLt4UkDNtr9dkw,4.0
3f7WGTPkj1a8cIWewDFUrg,yNPh5SO-7wr8HPpVCDPbXQ,4.0
C85t8w88IT7oeRMjRZkyxw,aYyj9OdH059CoEXadmldXA,2.0
pJKu8tDBk4IqILFCabvtGw,m3XyLvnOVvt-jECDnEWuwA,5.0
fIl2vuddRLlfjf9ya_aUSQ,_AVXgkX4DiNQAQj_3tNhFQ,3.0
DuGuP8ox6GNWjSjJbUBlBA,WUswpeAjbiww_xkSS8jTEA,1.0
ir7fsp088Gux3G1jrLT72w,_nUQ_iT_JEdkMN7c-wqkBQ,3.0
rR4FUUBTyHJICZN2XUDElw,YTCCJ3ShO-zg0dlx1nk6dw,2.0
gScM-d4vXGBXMlc5XjwTlw,BGGQOJQTQerEQu0kHbT_UQ,5.0
3HCP7V2hcRfCheqfbbABYA,7EZ4Eu7YJ1ltRCC5jXFJrQ,2.0
HGQnPQe7py4iPDU2eOJXPQ,qFAw6wHMMcr4ctF-ZdGhEA,4.0
7YOgt6KvY1-x0NiHITXt_Q,Vu8Z-zbNT_InsKm4IrdeCg,5.0
Y4AxlZ_Q6xK3H1sugPt0wA,yNPh5SO-7wr8HPpVCDPbXQ,3.0
MI6B_KjrG1BOHSCC_dnoDQ,YOD9dXrnpu8HTRILpF0onw,5.0
2uZ8uULKN38ZiM-Iakr5TA,oVAySgyWYzzmvJpTJ8PO5Q,4.0
SS3sFA9ksCT9bjocM3Wbug,ID5wWJ9C7G0hfbQilvlfxA,1.0
qQum_x8FBHKsFm8rJhuICg,D6xj8xnc-R7Y2y18isc0-A,5.0
XF3ho4jKNzFy9PInhRbBWg,C-cvl8Mf2vpxHwUon3sVGg,5.0
PwFqk6C35K_ZJOdzu4gUUw,xmAakatNKpvIJ-Fmq5swCw,1.0
ArAyrioD75AC01DF-Jo1DQ,d_q4avZYM1sOlQP7noJKVg,1.0
jAYIkCIqhDgQcp7PG8z_vA,J9f-9Prw2YVM-fiZqv2fmQ,5.0
zxjdko2tNOxCpvKQq4oRJg,Zsz_dLOEwihJHvMTK9a8Vg,4.0
NPd7hZ2IIiJy5XJyIV3oxA,_4Gpn_NIM94D9OFucgfaJQ,5.0
Cz8l7JQ2I_RhtK0BosH-7Q,Ah4i15g8Ow_zphzcpulTxQ,4.0
oRZQgGKZBG5V5ePmQkngww,TFdLM8R_7Pf1xVeBNKl0hg,5.0
8vIK6ndl8yzIdmSDnGp0tw,nQjuBVbcRFyX3trnuf_8CQ,3.0
SlgpAnj2gQd44EM_Uq6DkQ,UByM7N0mF-ylIGUuIWHCtA,3.0
2IEfINYRpdETW_KQQjtGfw,ZGXd87vme_dDVYqr-HpRQQ,5.0
Y3j14l1TjXJ6a7eLRWJniw,JLMY9LH1K1X9GkCJqWCGmA,5.0
eji0JuMcS89D7k1is8ERSQ,xwoM2Zc38DFKv3-8dCU8Pw,4.0
BI22EBhr_PsQHGeQhdj0UA,FHvxhWnH5MI-yrFEiznxHg,5.0
I4bdIW3wlZiFsIbTSRPiHw,SMNZS7w9Blmc8TOUZ4oqYg,5.0
OfpwOsEmKMQ-R4AKD7gDxw,tZEW8ESjrVmNGXvPnrR97w,5.0
78e0Yf-Lhl9E7Su-OMjEJA,hihud--QRriCYZw1zZvW4g,4.0
p1X0gdU1ceWnHlDNAWrkDg,Gdv3qhsDeQzZ2Ag-Tzq6vA,5.0
Q1iDQmp576GFmaGAYJ760g,UFVy-8WC7pDzvBUzOvdwzA,4.0
xEKAb9TGx4aOGbHXSaCmDQ,K74HYkFjYwhEpJt8HTOxnQ,5.0
6oEZYS26p2CgFKIOSTn4OA,ypXftd9bRXqFVHyud9UbjQ,5.0
zw--A1hdbdLuAf3Lu3oJWQ,QTT_kax-2H0Am7_6fSgxwQ,1.0
bFh4EO-u9U8uhMyxATvEjQ,3VHJGvjHeEki7Hiyt-Hv5g,4.0
MbKhZ5jip0OVZ_4Lx3S0lg,CfwrsG76Wm4iLS22v_wAcg,1.0
_pxG5OeVgakgJC0gimV8zQ,McoGYpK3JgrX377D7Crs6Q,3.0
jSbUkorPvVNztP-uPlNaYg,thlAnPN1ApoNxSnok_fcvA,3.0
fEt1yBaJ3oQp-JOy6ku_rw,ZCzey5aPhd7jYIoHsUfjmQ,4.0
SbpEMWghc9wXo-iv2ESXsg,XhUec_6-kgPy1_ZYUrzvPQ,1.0
puK1NJiFCCy4Bj_e6SCr1Q,u-SvRRAfYgpbXZRfQgcTzA,4.0
NPCD3cyPlyz1T2AcG7ep9Q,Ph7iO3to0eyvZKqQ1kJ4PA,4.0
qWTeFVdxXS-H5l41XA_Lxw,dpJbQLWxCgbNd9sboaed1w,5.0
f7huVSEbAfAmxLQy-JiV7Q,iyFS4twFjCKfaKl7kUl3sg,4.0
sDiiBvtwbwzTqEozByzaAQ,bb3JRKOEWwoDUmN0l90XaQ,5.0
bMEy9AlpMIVHnnM1sm0ZkA,L16ly2UGc9j4qO3Id8Gx3A,5.0
4FvrM9S76kkP5u50G81Nhg,H6skMpg_g-sOrfTQf_Q5LQ,5.0
b76SMSsFvtVqwhD_xMhz4w,vcVgncax_tbfhMckX1m36w,5.0
KLReaaVCWVJL9mYU6YywGw,bsrj9_hFAql3dlSf244zpg,4.0
9tHfX7gm8kmWhEQbKJQa9g,1QJFpZxLbHbXSKohWp9uIA,3.0
0TJ01iwzVLXtr_EYcfqoWQ,u_-PMjrCpr9EBRmLSWCEHQ,5.0
Gr2di0N7KdFxnvXwBDKG9Q,LI-uxZLODzG5ccYIXDHCCQ,1.0
-1eORDLXTqztOsdmrEJ_Pw,aqMfCbFNeWn1a4Evds83fg,4.0
NpHj5E2qkX9DS4jbXf-s6A,ERM603jbIbNqX2c7Ww1Qiw,5.0
wUmQpPuLWrSUvVW7YzdAWg,7sb2FYLS2sejZKxRYF9mtg,5.0
w9wic5DqY79J-qWfF7mYQw,4V2KN03EJMzaoOmLOy5UhQ,5.0
DOZtiJTh6ZYsZJcXgPrdBg,tdtU7pk3swBuGYBQgyLgTw,3.0
UPOqylkTn02Of63cUJ7J6A,ZFyJ83LJkkO1dP82kzXKNg,3.0
BzlcMlNtmKZgksQg5wx_sg,z4K95Y4P5nMrtJiDtXWDYA,5.0
CQ67NJigSe5-uBDX3b_CUw,dvbcUnKv2awsIxog7dO4vw,4.0
OqweF5o8se1UcJ7YjBB7hQ,TFdLM8R_7Pf1xVeBNKl0hg,5.0
bW3WOoWQ7ETG-6pQwnHdbg,nnDLapJk1z2NJE0-XzwMlQ,4.0
YcaZNr4HQ5f3ihajDQQLJw,5eV8oUGdBXylwB7HeaDFOA,5.0
oq2NNY1UGHjtnoSk4oVimQ,9ULcHyUTN1O16Vr8KUMQew,5.0
dEe-1GTJQ3dBEHOH9jGlNw,5O02gK9VpnLZNC-aFnp6lQ,3.0
v9vGnjphb0Hta0lvtf5haA,D38nHcnLTnw3xhhiI2apyQ,4.0
74goFJSWzAwmk69XfPqEag,Zx-rz7D4DOT8Kmx97LFAjw,2.0
JM6z9feHgWNsWs0E1Y3lhw,rp1TgQObnIIRZw3fHWSwJA,2.0
fZk_l3cPTj7AScYmaguomw,XnJeadLrlj9AZB8qSdIR2Q,5.0
F0oazTkA1JsKFwvpCTDjbQ,QFqtVX-lyZQgVHQrG-dhlg,3.0
N8M1Dmks-FtPCLiaVSy73g,UZxarPMgITtNznPdkuIdSg,4.0
EWv-QUwo3hMfoM04sIXdUw,qxVcSWGKyH3HkkHV8NinDA,5.0
xfGTlY7fir1PlsbxQHppYA,8l5_WS7fpP-14qUNCy3kwQ,5.0
A9Fhjckq4gnp654eI2m1Hg,9rmVrOEi4cG1IUBTZS02oQ,5.0
mgpCWdcyglWx6QOxQkyamQ,I6ICIIZfZsp_J9hHmfhWhQ,4.0
Pwa3X14Olao484xDGJELFw,0FUtlsQrJI7LhqDPxLumEw,5.0
3w-oXPMjhv6bDyCZKTuO7w,rcaPajgKOJC2vo_l3xa42A,5.0
LRARPyzzf7FpH7lJXJgH2w,h_4dPV9M9aYaBliH1Eoeeg,3.0
OBXh774Jghr0aW0cpiDfxg,0jAexNHRHhkQv4zNYqenBA,4.0
HRqgFOJ_M_8C5NlqT207dg,woXlprCuowrLJswWere3TQ,2.0
ommO0-ZiFc2npO5S9vXaVg,VlDTUr3y-bdVZDKXEILKfQ,4.0
-FMSIHEmk0m-5Fi99V3XiQ,GtSNTE2qMOZBlj0noCgCGw,5.0
xVFglqG1i4EFvFCaWOqPqQ,M0pkmBUi_CI0qrzN7ee80Q,4.0
mnDcilbDG8tw648CrlOn8w,ZFyJ83LJkkO1dP82kzXKNg,3.0
I4z0kawvdZHrYR1Iq3Whew,ID5wWJ9C7G0hfbQilvlfxA,5.0
6WfBop_XS1EgHU3F3ACqKA,QdvROupQvDDQIaHrTGNgKA,4.0
RMkqCS2xT53D6ylQp89HGA,LI-uxZLODzG5ccYIXDHCCQ,5.0
oIWTNrRgegZqTDPVicNjkw,1aVbXH_4uQCTQU7HfGmyow,5.0
sodPsaSyN5fDVlQoRtJG2g,hfgcYtGziLl5bGbc89BTkQ,5.0
w1LWJ4l7jDeMNmmgIUKZyg,7xHbnGo4MXFkBm6gYSu_xg,2.0
z-RAhKrqk082ifO6WBV1LA,Jt28TYWanzKrJYYr0Tf1MQ,1.0
8CRdokGFu_Y6ym5XnaKZVw,Bkf6d4VZdRXkSUjjMViBvQ,3.0
BqUm1rHPSxlCWr-3HhNQyw,TdjydrOFUSMUsTKdlXW6aQ,3.0
ujOwZo999jM6bhkSXOX61w,nrY2Qm3WTBwyqlLrNi49Lg,4.0
nu_M6QrRQ5vZQ-5OmFOFMg,QFqtVX-lyZQgVHQrG-dhlg,3.0
aYt6yemtPLX1RbX7UT6KCw,nQjuBVbcRFyX3trnuf_8CQ,4.0
JpwMuSrftfg9vnj1YNsNJg,q4CjxLPsMCAPeST0lcQlOg,5.0
oAufOk5iCZZ6zG7SRhW8Mg,nDn2h-_c7Xk4UwM0aiXZlw,2.0
ZIj9TeLzUfewLKVyb5-x1Q,qABb9Wzdn51VcNHdp_Qhpg,4.0
xCby-gCFW8aLmXbMhMms2g,5iawpo9MaMaMcqtQxxbfqQ,5.0
mY3mROf28N-vY1fpR-FFUw,rcaPajgKOJC2vo_l3xa42A,4.0
7ofjFxZy9vlKSbQf2WgtHg,hIUKufhwR6Ifn7bi0-phLA,5.0
JFAnoh8FVj6BufPrssvBCg,VlMRR74NjdysPIfaUUSoBA,4.0
ud15cJ7fj-NNaaUdgZzazA,lpYFsXFrojiBZ1kbWR2lZw,5.0
i5WMqdq2vzi-U4W2aHhlNg,KsYAGLP4yC7FbfixaeCHsA,4.0
8qY0rSk-AUtCAl8th4ru2A,7v91woy8IpLrqXsRvxj_vw,4.0
gqn_YgUm08MEjYhWo1nRsw,3Qlf9gw16eV-Mg6pJHlKuA,2.0
4iuTVX-ImR6_MameAXIgXw,emMNb3q6cbEDZyc_JAgoww,4.0
A-5DQIIb1YfQEBmabv-6Fw,LkMtMHVetws5_7QfRjPtlg,4.0
xS6kmkMXp0PRrFwkSWq2-w,jYB3FHXjS491zFlCoLZ91Q,1.0
ISirqOjZ0HRaKJqbIuhGRQ,wpws2fFdsSvyPAsPAfIxaA,3.0
ZLS7cwa1UplSB8nRrwrHIQ,qYiVyZrgbzxcBxuUgfPyHg,3.0
WZIktXq5R9aK-ez0ZL_rkA,HMifRnUrqrMoQXKCOXYfPA,5.0
0Msh21ZFXJwZejypXjmKyg,EjzMHfwqAmj7BgdzQjquRQ,2.0
Q3wAsfTIi1PMqyTqUMmEjQ,V2oe1HVgNK0He9Mf3Q17AA,5.0
9IA3P3DxrZcoAl29IYOloA,eU_713ec6fTGNO4BegRaww,4.0
vLTlc4X6V8swHElcfxfpxw,cxsN3mkioAXuOLKy04QpyA,2.0
q22jmWdW9iQhGByTfJQouw,KTPRYqiFdLowAUEAnN7e3g,2.0
xVV86BToDOQGxE1gt9MMvg,BmV0ZAdepydSujYJH5_EQw,2.0
hJOQS1Q8MHb_RB9woTgu4A,XSZgcEMWM4XcuE-sWXny9w,5.0
unmnyJegF-gPQD7PILo0Xg,Q8bVGabFAYCHA9gi2q2YUA,4.0
a-hfrSiaE1jQmJz9k8Fwgg,GSz_1XmiJjMroo0EocXXtw,4.0
Wp-IrBCNqSc2r3LrPZQjXA,LkmRdUKz7cKNls3BpKHxRA,4.0
i86VvQuwn4sFvsiuwmJwcw,4dWhd2lHIELpI0XTvs8_8A,5.0
jCuD5qF7faKsdiXJ5Ow-mg,iyFS4twFjCKfaKl7kUl3sg,4.0
bfkaY3bXPWkescqFQHpEpQ,RCX3zz86OvwqLCr6X290EQ,3.0
1Cy52zRNZ46rfLM81iaYXw,sCPNcNxYuTnTdlAZohMyQg,2.0
DPJsO89jaPFSjWsTGAe0vw,QvyG5fZ0mxo5yeLY8jabCA,3.0
OKlIkCZkth5_5onodbMe7w,0EUohlWGBPnIgzCULyWl7g,1.0
SkpCulULgiBfLc4lV8vx2g,qUkd14n2uMXEboKOwYw8uQ,4.0
noG6Ly8wqvfrD8zb5vQ36g,Wsb_rH2xNmMOdmzyb7eB7w,5.0
XU-JR0vGW1_O5GmNwZ0bfQ,1aVbXH_4uQCTQU7HfGmyow,4.0
JY8zWgPoaQiFZD5B-0gIfQ,2SfSzEd3B7WimeZac23zhg,5.0
HIi8Jg_rNTVVelGCuSEX0g,ynmTXY9yJDiNkO4HUmxRSQ,2.0
bhAjXNZfIK7hLFnEWCHQVQ,XxX2LZ2o9p9Wlq7noOcfNg,5.0
kj88nbbMo1bOfYrGBrgQmw,sZsJooAzpKqOvDysphkqpQ,5.0
vD3S6Klov8x1Ru60zjlHKg,tInrGCzll4k9hF34Ye1rvQ,4.0
JcNSd3dXmIMVHP2CUpvMHA,BPyopyEntbl4obte91gNrQ,4.0
6v4Mb2bKRY-FKr5so9ORhw,2JU7FRlnYgdRauYyFzHSLA,4.0
PreqVWSLngrtiu2WZbbQ1w,JXTlt-mRrQoE2_gfijhp4g,5.0
D5cXnEn1rDN17bQYkPBNbg,zunMkZ4U2eVojempQtLngg,1.0
avkCj6jnszCk1pe1XlTDHQ,6xGlz2tG5fjSNOsN2kU5Bw,5.0
GusZL0TODI-04R-uYzKsdg,QFqtVX-lyZQgVHQrG-dhlg,5.0
JDv3iKe_XRBlRFw_peDxgQ,_xOeoXfPUQTNlUAhXl32ug,5.0
EumK5NjRJaO8Gz2PDTlvEw,0FUtlsQrJI7LhqDPxLumEw,3.0
bGgobkuYRKZAgwg8km83vw,0FUtlsQrJI7LhqDPxLumEw,5.0
68p_UVmCk8FkZ_QAlvvJsg,CfwrsG76Wm4iLS22v_wAcg,1.0
A4bpHuvzaQt9-XAg8e9Msw,7lZI5UPuI_gFPn6H-mw21A,5.0
RIbBl9J2tDRJ8aJAVNFWhg,4qG3Gh8QyugC1XvoTlmgcQ,4.0
fs4Pkw8QABbkRDD5KXblOg,lVN1516THpVQ7NtU7f-eNw,1.0
pQ8qmUnAZH0hYToenRS57Q,_G1C1J-syqfRxD0tqTvEuw,5.0
JaqcCU3nxReTW2cBLHounA,Os1n1_idfw9vv9kwULGJnQ,4.0
w0G2GjGZrrzSwOr__j4B4w,QHRF1RvAmZIbnXWK_fCPcQ,1.0
WOw9TLTaTzJd4Do4MBbcHA,rcaPajgKOJC2vo_l3xa42A,4.0
xSiaSnRfXBVZstO9LBNRaA,pGwfOqNEL8FbMUFspJdAMA,4.0
zS-MLrePVjxlkjv6RhtdYg,Fozo0B-y42EhRMomR0K5vQ,5.0
CizFL0gHiHZduv10-eaPaQ,K4rLi2Mqz931v07nMSih5w,1.0
ec083MQy5vBzj2nooDN9-w,VeFqptSzekFAc3FZOpi81Q,5.0
WMfPxXHWEmz3ggD89Q1Osg,EUQoB_ph7_xIyj7JZGI3bg,5.0
oI2S0IIqWEYzOfarR851Ww,Xdzd_3-eh0sxCZOXGhEWkw,1.0
1f7kY26MGyF2DTS40EWTjA,G5or_Fra4-6IYOVlm_dI2Q,4.0
0Lr2IciA-kjvp2AaUzKbGQ,xCL38K0oPgK3ydzg4CrvKg,5.0
lbPuJJAT5YsgAh36mU3dDA,yKFx0bW9_buGt9NASTpUaw,4.0
2_4nVZUljLafnj_Dq3MjNA,BGGQOJQTQerEQu0kHbT_UQ,5.0
w8uV09pZu9GC7ltc9GVpCg,uuGlYAIvYAX1q1KhpY6dtA,4.0
agR6de0vN78LfSzH5-2spQ,2GmGT-7QjowR1ihup3FbVA,5.0
ETguBNhXulVj-HcheYknzA,1QJFpZxLbHbXSKohWp9uIA,5.0
X_526DZfpSriocKu9IJfWQ,AEx2SYEUJmTxVVB18LlCwA,4.0
tVgpWz8odviFnE1SmEMXhQ,1gQrMs-I8oKg2p-iRxznzQ,5.0
L73pcflCXh0o4KJWVh-HkA,qTmuW0C9XXuxWwumvn89sw,5.0
OXKNyFDrjAEPvQ87ClsZlw,hqKhAY4IJLj_7fmIpRy6Hg,4.0
6Ct2TGDPcrEQJ7sVHAi5vw,cPNolx5Ae2znDZNA7GG5BQ,1.0
98POYOTkTN6Qu62pFR09Ag,8F9C5vhDlYphBWELUgLkvQ,4.0
fH3EC8mf_fi6eB8OraRj3Q,e5Qw3r7mkwPLcdDzZzTeew,4.0
1BcNXW9_Y16TIofPVpFqIA,2GmGT-7QjowR1ihup3FbVA,3.0
-ki-qIZHP4zZ2D49-b8ZzA,K4rLi2Mqz931v07nMSih5w,5.0
_7KSR98ehCtM_2JiPKUv0A,AUp7fTAH7PwxecdSO_iAhw,2.0
EcUIVACeTxR5gtOa4tSwmg,GBuB1uV9NRrtaLxZoVhi7w,5.0
b_nAmaoxGtj5LGxRFf35BA,lmxA0dJM0XsPCIHPXhEQ-g,1.0
Y0GfcQ58UpiUsnOdkMzvgA,8le6TQQwjAw_UQ67L8-Hpg,2.0
hfoABRaYNwIcw0p-qMTTnA,BYtGiZr3dbxa2qAhg_3I4w,4.0
1csYUsGUX4vwHH-YmRTgQg,2nbibYLTR96Nr2nk-1spdw,1.0
9JkDYx16OTRFvgIvFwZgOQ,k1c_bC3DK6mKg797vH1T8w,4.0
FYPU4o4pnBA9WniaWLAKOQ,5t9kTG9DakuamJgY65HA7w,1.0
lL5OczpX17DIbCQ2mqhSDA,ai8nfTBNvL579cjIuqZajQ,2.0
rIvh-c-Qkhme6FG0dADvcQ,Zw9wEAk9L6oTZi63f4zVvA,4.0
PpBzb-w7JlSuML_-GpORcw,TKaND6oV1n2ylnCYoAfoag,4.0
nZUA-zk06kPTnrDrdQtleQ,bFaFb7wu7swOp5qD8lNMog,5.0
2uK-WZlKCwMnoChd2jq3Iw,ZTBAuu455gxqwMOe1OgA6g,5.0
eg7ZVmUQSSTwuLhkdU8y5w,Jt28TYWanzKrJYYr0Tf1MQ,3.0
EGJXgD6YPieaUCQxfOdXbg,uZ5VtyOupj3lbUjAHfwpMg,3.0
Bn0xnhjUMOQib_Y-7Bxb6Q,0TBTV3q6QXCn9vNhy3Xi2w,5.0
eVnQ9ZJeOarD5YxJdpJAMg,zidkKI_N1OPxsiddTOQH_Q,4.0
-PTPvOoXVSqa24vHP894Pw,Xs2iTWxbczvfEapAFH3cyw,5.0
EXNzW57Ofmv8i7LcGcejaQ,8VTzNZMiSRooRDXBUOzqGQ,4.0
HhxBwe-LWERB71fgYTYVBg,MpT8KheTjs7TSDWIoMUFxg,5.0
fExj_WQCSQnqtJJitlp1ag,Xt6OhDqC8J69wTkMNmTheA,4.0
gP0DqgbBsPTHmu_RXW8TxA,weXoqWqLgzMOf5Yz-qiujw,3.0
TMvcS_zpVt_o9gt3GHhuRw,du9_QFb75sxzKnLLQwSkMw,5.0
znk9pbzoiaXduZ8REkZn1w,SZEFE5hL7aN5nM-A44iPwQ,2.0
b7ijwegYC73v8FwefXk9jQ,jUp_wmljktcAuQnkYllRjw,3.0
jn6vn65m8uwXLmaTXtQkRw,p2OOk46G_AOO0nCWl-eVlg,3.0
PK1xFkJrfdZGdlb4cYt50g,4Nj2ktP2NjCbv2aKeH3ZBg,5.0
kWVbvqydGgfZ-NpXFp0sYg,LpVNpw2-Bn9iHVON33auKw,3.0
CdqfDiKJbA8TbCpIAeK-jA,0VjHFdczi6Nln_nn8bucJQ,5.0
mxfzEIOO8UqA53QTiYPvSg,PHUcMHrbDKAmKxsqT2cewg,5.0
Y-aeqCKNf7RQvVBZw6oCkQ,HoCDl7gV9eEL6p7fYhc3vw,3.0
VQ-8YfJTmfF0R5sH4IPbGQ,ysJo5Jdo29XOBCnKrbUKWg,4.0
WTTlaXK_2g17grShzdsczw,Cy8XYYDrZ5wd3Bq-toXMsg,4.0
Ej-7J2TUnZgXabIPIJ4ZiA,RNi6tW22UMgHwWLAb0mYdA,4.0
uDTjxHyP1jaOCzWVsubujw,OYEDBt0Z1q6fC92LQMfq7A,1.0
Fj7PELxHYa5crhHMEUTsig,qFAw6wHMMcr4ctF-ZdGhEA,4.0
